1085,47,31,251,70,4.5,2019-06-02,2019-06-02
1086,15,34,200,51,1.527,2019-06-02,2019-06-02
1087,38,26,655,14,19.949,2019-06-02,2019-06-02
1088,5,49,1534,35,19.2,2019-06-02,2019-06-02
1089,30,58,363,74,8.286,2019-06-02,2019-06-02
1090,47,24,794,75,14.712,2019-06-02,2019-06-02
1091,46,36,551,57,4.421,2019-06-02,2019-06-02
1092,38,37,115,34,6.088,2019-06-02,2019-06-02
1093,48,1,1756,73,11.878,2019-06-02,2019-06-02
1094,30,27,901,29,3.203,2019-06-02,2019-06-02
1095,22,42,541,74,15.652,2019-06-02,2019-06-02
1096,52,25,1741,97,13.73,2019-06-02,2019-06-02
1097,25,28,1026,83,13.29,2019-06-02,2019-06-02
1098,22,22,1478,1,4.484,2019-06-02,2019-06-02
1099,19,33,7,23,13.309,2019-06-02,2019-06-02
1100,11,1,1272,78,6.149,2019-06-02,2019-06-02
1101,56,53,1782,95,11.067,2019-06-02,2019-06-02
1102,27,56,1407,22,17.07,2019-06-02,2019-06-02
1103,12,10,890,78,10.6,2019-06-02,2019-06-02
1104,6,33,1426,9,11.81,2019-06-02,2019-06-02
1105,20,47,651,7,3.034,2019-06-02,2019-06-02
1106,55,40,137,44,2.618,2019-06-02,2019-06-02
1107,1,6,560,34,7.794,2019-06-02,2019-06-02
1108,51,9,1369,69,17.46,2019-06-02,2019-06-02
1109,54,49,239,68,10.197,2019-06-02,2019-06-02
1110,32,59,1921,2,14.5,2019-06-02,2019-06-02
1111,45,14,1190,54,15.443,2019-06-02,2019-06-02
1112,53,50,960,34,10.261,2019-06-02,2019-06-02
1113,17,33,86,92,10.86,2019-06-02,2019-06-02
1114,28,44,1660,65,1.335,2019-06-02,2019-06-02
1115,25,19,832,17,1.117,2019-06-02,2019-06-02
1116,45,50,1630,73,1.7,2019-06-02,2019-06-02
1117,11,42,1526,95,1.144,2019-06-02,2019-06-02
1118,42,14,173,10,15.77,2019-06-02,2019-06-02
1119,34,41,861,95,1.32,2019-06-02,2019-06-02
1120,56,33,1823,10,9.9,2019-06-02,2019-06-02
1121,16,7,1518,56,14.5,2019-06-02,2019-06-02
1122,31,7,960,73,10.493,2019-06-02,2019-06-02
1123,34,4,892,8,1.01,2019-06-02,2019-06-02
1124,52,8,556,93,16.748,2019-06-02,2019-06-02
1125,11,46,239,6,13.969,2019-06-02,2019-06-02
1126,13,23,239,87,19.573,2019-06-02,2019-06-02
1127,12,13,367,52,9.6,2019-06-02,2019-06-02
1128,27,60,174,66,12.186,2019-06-02,2019-06-02
1129,57,14,72,68,4.775,2019-06-02,2019-06-02
1130,21,47,171,69,17.573,2019-06-02,2019-06-02
1131,27,56,509,18,11.11,2019-06-02,2019-06-02
1132,27,8,1279,18,10.922,2019-06-02,2019-06-02
1133,17,36,955,54,6.834,2019-06-02,2019-06-02
1134,58,23,1256,53,7.0,2019-06-02,2019-06-02
1135,7,26,1980,95,4.722,2019-06-02,2019-06-02
1136,33,20,132,16,1.6,2019-06-02,2019-06-02
1137,10,59,8,6,2.932,2019-06-02,2019-06-02
1138,27,5,1900,4,13.248,2019-06-02,2019-06-02
1139,10,30,1908,10,8.373,2019-06-02,2019-06-02
1140,7,27,556,97,17.879,2019-06-02,2019-06-02
1141,34,22,88,36,1.376,2019-06-02,2019-06-02
1142,57,3,743,32,2.713,2019-06-02,2019-06-02
1143,29,59,1859,72,10.8,2019-06-02,2019-06-02
1144,8,30,1371,17,13.302,2019-06-02,2019-06-02
1145,13,17,1839,51,12.523,2019-06-02,2019-06-02
1146,35,12,1417,69,15.89,2019-06-02,2019-06-02
1147,42,9,1734,28,12.86,2019-06-02,2019-06-02
1148,9,42,364,23,9.411,2019-06-02,2019-06-02
1149,3,19,367,84,11.7,2019-06-02,2019-06-02
1150,40,31,1819,72,8.458,2019-06-02,2019-06-02
1151,15,31,1423,41,8.034,2019-06-02,2019-06-02
1152,12,22,1226,12,16.765,2019-06-02,2019-06-02
1153,42,57,1959,15,19.662,2019-06-02,2019-06-02
1154,46,28,1225,19,18.586,2019-06-02,2019-06-02
1155,8,12,1980,72,1.624,2019-06-02,2019-06-02
1156,22,59,485,12,7.85,2019-06-02,2019-06-02
1157,15,1,19,77,7.249,2019-06-02,2019-06-02
1158,6,58,835,98,1.202,2019-06-02,2019-06-02
1159,25,20,1747,35,4.0,2019-06-02,2019-06-02
1160,26,17,680,77,1.3,2019-06-02,2019-06-02
1161,20,28,989,68,14.269,2019-06-02,2019-06-02
1162,9,6,388,91,14.454,2019-06-02,2019-06-02
1163,2,36,1946,41,4.4,2019-06-02,2019-06-02
1164,9,53,1078,28,8.528,2019-06-02,2019-06-02
1165,1,2,1854,46,14.539,2019-06-02,2019-06-02
1166,18,2,882,30,10.357,2019-06-02,2019-06-02
1167,21,5,1973,81,14.557,2019-06-02,2019-06-02
1168,3,24,1394,88,2.0,2019-06-02,2019-06-02
1169,60,39,1578,11,5.245,2019-06-02,2019-06-02
1170,18,11,719,81,11.371,2019-06-02,2019-06-02
1171,42,32,555,1,12.664,2019-06-02,2019-06-02
1172,33,12,1471,84,1.853,2019-06-02,2019-06-02
1173,54,57,1896,43,16.0,2019-06-02,2019-06-02
1174,16,40,1131,23,9.544,2019-06-02,2019-06-02
1175,14,26,1199,13,6.282,2019-06-02,2019-06-02
1176,44,42,21,22,16.394,2019-06-02,2019-06-02
1177,40,15,1804,59,4.06,2019-06-02,2019-06-02
1178,38,4,1463,70,3.0,2019-06-02,2019-06-02
1179,51,25,1506,46,17.302,2019-06-02,2019-06-02
1180,35,16,1169,33,7.591,2019-06-02,2019-06-02
1181,17,50,1928,68,11.08,2019-06-02,2019-06-02
1182,3,43,228,18,4.046,2019-06-02,2019-06-02
1183,57,41,1263,61,2.204,2019-06-02,2019-06-02
1184,52,14,1554,14,13.852,2019-06-02,2019-06-02
1185,56,32,11,73,4.8,2019-06-02,2019-06-02
1186,27,19,1921,19,11.853,2019-06-02,2019-06-02
1187,50,50,1034,93,16.592,2019-06-02,2019-06-02
1188,34,16,1911,78,11.395,2019-06-02,2019-06-02
1189,31,24,173,30,7.249,2019-06-02,2019-06-02
1190,47,39,580,85,4.81,2019-06-02,2019-06-02
1191,36,34,1216,52,16.255,2019-06-02,2019-06-02
1192,27,33,313,76,11.415,2019-06-02,2019-06-02
1193,38,5,364,85,9.337,2019-06-02,2019-06-02
1194,17,28,1451,78,4.6,2019-06-02,2019-06-02
1195,28,1,1181,91,8.0,2019-06-02,2019-06-02
1196,34,29,1644,89,5.63,2019-06-02,2019-06-02
1197,23,43,1187,56,7.695,2019-06-02,2019-06-02
1198,6,58,1599,4,4.2,2019-06-02,2019-06-02
1199,40,2,432,90,3.4,2019-06-02,2019-06-02
1200,38,8,1679,93,15.225,2019-06-02,2019-06-02
1201,21,48,1148,45,6.083,2019-06-02,2019-06-02
1202,58,29,1347,98,11.358,2019-06-02,2019-06-02
1203,16,52,1420,34,17.0,2019-06-02,2019-06-02
1204,24,49,629,68,15.2,2019-06-02,2019-06-02
1205,1,17,127,24,10.39,2019-06-02,2019-06-02
1206,28,16,1522,86,14.1,2019-06-02,2019-06-02
1207,31,26,527,69,6.581,2019-06-02,2019-06-02
1208,46,14,822,50,6.28,2019-06-02,2019-06-02
1209,42,39,9,57,7.074,2019-06-02,2019-06-02
1210,13,17,1666,45,16.27,2019-06-02,2019-06-02
1211,23,18,1522,8,14.38,2019-06-02,2019-06-02
1212,58,49,1226,11,5.475,2019-06-02,2019-06-02
1213,40,18,1956,86,13.4,2019-06-02,2019-06-02
1214,44,39,1136,66,12.0,2019-06-02,2019-06-02
1215,34,49,1365,38,5.582,2019-06-02,2019-06-02
1216,56,13,1889,42,13.062,2019-06-02,2019-06-02
1217,41,39,301,46,10.932,2019-06-02,2019-06-02
1218,20,51,276,25,7.34,2019-06-02,2019-06-02
1219,15,30,222,76,1.55,2019-06-02,2019-06-02
1220,4,23,1859,37,16.9,2019-06-02,2019-06-02
1221,31,25,1225,23,6.076,2019-06-02,2019-06-02
1222,17,34,593,75,18.1,2019-06-02,2019-06-02
1223,35,17,868,48,2.311,2019-06-02,2019-06-02
1224,12,47,159,57,7.707,2019-06-02,2019-06-02
1225,17,8,1913,87,11.232,2019-06-02,2019-06-02
1226,19,16,1980,47,6.2,2019-06-02,2019-06-02
1227,3,22,739,22,8.055,2019-06-02,2019-06-02
1228,6,30,502,98,14.777,2019-06-02,2019-06-02
1229,13,30,941,95,11.4,2019-06-02,2019-06-02
1230,32,33,857,73,7.23,2019-06-02,2019-06-02
1231,52,59,1143,79,16.7,2019-06-02,2019-06-02
1232,13,33,390,84,8.01,2019-06-02,2019-06-02
1233,50,39,761,8,2.073,2019-06-02,2019-06-02
1234,4,54,1726,10,4.088,2019-06-02,2019-06-02
1235,39,48,86,94,1.399,2019-06-02,2019-06-02
1236,4,43,760,80,13.363,2019-06-02,2019-06-02
1237,26,17,740,54,1.72,2019-06-02,2019-06-02
1238,52,33,355,0,17.0,2019-06-02,2019-06-02
1239,11,7,19,14,10.8,2019-06-02,2019-06-02
1240,41,31,649,78,18.784,2019-06-02,2019-06-02
1241,30,23,335,46,8.605,2019-06-02,2019-06-02
1242,56,3,1109,48,17.083,2019-06-02,2019-06-02
1243,25,22,1812,20,11.7,2019-06-02,2019-06-02
1244,33,4,32,92,8.078,2019-06-02,2019-06-02
1245,47,34,984,4,14.352,2019-06-02,2019-06-02
1246,9,31,1450,30,9.9,2019-06-02,2019-06-02
1247,38,50,1689,96,16.429,2019-06-02,2019-06-02
1248,52,43,81,55,4.726,2019-06-02,2019-06-02
1249,48,5,1023,60,11.468,2019-06-02,2019-06-02
1250,28,57,1853,84,14.861,2019-06-02,2019-06-02
1251,55,39,825,83,3.229,2019-06-02,2019-06-02
1252,19,60,103,95,9.566,2019-06-02,2019-06-02
1253,35,15,1259,52,8.885,2019-06-02,2019-06-02
1254,18,10,1049,99,1.494,2019-06-02,2019-06-02
1255,37,34,328,67,11.0,2019-06-02,2019-06-02
1256,26,60,1775,77,13.385,2019-06-02,2019-06-02
1257,4,48,1660,7,13.241,2019-06-02,2019-06-02
1258,46,20,1919,21,5.402,2019-06-02,2019-06-02
1259,5,38,20,10,18.939,2019-06-02,2019-06-02
1260,32,21,947,44,7.399,2019-06-02,2019-06-02
1261,22,51,940,14,3.179,2019-06-02,2019-06-02
1262,17,60,51,24,19.9,2019-06-02,2019-06-02
1263,9,40,669,61,17.166,2019-06-02,2019-06-02
1264,31,33,907,10,9.1,2019-06-02,2019-06-02
1265,24,29,1163,82,7.413,2019-06-02,2019-06-02
1266,11,32,26,45,15.663,2019-06-02,2019-06-02
1267,7,50,11,57,4.187,2019-06-02,2019-06-02
1268,53,19,1207,78,2.0,2019-06-02,2019-06-02
1269,47,33,1458,31,5.474,2019-06-02,2019-06-02
1270,1,14,812,80,19.6,2019-06-02,2019-06-02
1271,8,14,1299,89,9.886,2019-06-02,2019-06-02
1272,14,34,1511,49,18.8,2019-06-02,2019-06-02
1273,52,15,293,68,20.0,2019-06-02,2019-06-02
1274,20,3,1940,5,6.608,2019-06-02,2019-06-02
1275,5,7,824,60,14.14,2019-06-02,2019-06-02
1276,26,22,501,97,5.025,2019-06-02,2019-06-02
1277,29,8,1867,0,14.97,2019-06-02,2019-06-02
1278,56,6,678,86,6.01,2019-06-02,2019-06-02
1279,36,56,1976,85,15.32,2019-06-02,2019-06-02
1280,37,30,1997,57,12.584,2019-06-02,2019-06-02
1281,29,57,831,20,7.015,2019-06-02,2019-06-02
1282,20,39,1694,79,11.213,2019-06-02,2019-06-02
1283,24,19,1458,60,15.084,2019-06-02,2019-06-02
1284,14,43,1621,55,10.0,2019-06-02,2019-06-02
1285,56,27,1034,17,18.551,2019-06-02,2019-06-02
1286,58,34,957,66,5.042,2019-06-02,2019-06-02
1287,42,6,1539,30,2.7,2019-06-02,2019-06-02
1288,6,50,1570,39,13.196,2019-06-02,2019-06-02
1289,43,59,1847,64,11.0,2019-06-02,2019-06-02
1290,14,9,1273,45,16.03,2019-06-02,2019-06-02
1291,26,16,1804,5,17.127,2019-06-02,2019-06-02
1292,18,17,1001,15,13.511,2019-06-02,2019-06-02
1293,23,15,817,73,2.064,2019-06-02,2019-06-02
1294,42,35,25,77,11.242,2019-06-02,2019-06-02
1295,55,22,348,26,7.632,2019-06-02,2019-06-02
1296,22,44,686,90,16.065,2019-06-02,2019-06-02
1297,59,43,297,77,18.81,2019-06-02,2019-06-02
1298,42,25,1382,83,1.525,2019-06-02,2019-06-02
1299,30,16,516,82,12.0,2019-06-02,2019-06-02
1300,55,45,879,39,9.0,2019-06-02,2019-06-02
1301,10,30,910,58,14.46,2019-06-02,2019-06-02
1302,9,50,975,59,12.183,2019-06-02,2019-06-02
1303,17,18,1033,53,9.39,2019-06-02,2019-06-02
1304,7,7,196,66,8.868,2019-06-02,2019-06-02
1305,46,31,1985,24,4.576,2019-06-02,2019-06-02
1306,11,13,545,90,5.048,2019-06-02,2019-06-02
1307,19,16,1137,59,7.28,2019-06-02,2019-06-02
1308,24,1,1014,15,16.301,2019-06-02,2019-06-02
1309,15,9,737,0,17.522,2019-06-02,2019-06-02
1310,59,52,848,29,14.381,2019-06-02,2019-06-02
1311,3,38,627,56,14.501,2019-06-02,2019-06-02
1312,12,17,1138,65,15.392,2019-06-02,2019-06-02
1313,13,22,1785,49,4.0,2019-06-02,2019-06-02
1314,2,33,1113,61,4.89,2019-06-02,2019-06-02
1315,43,37,1626,56,3.0,2019-06-02,2019-06-02
1316,20,41,91,72,6.215,2019-06-02,2019-06-02
1317,30,29,1082,82,13.334,2019-06-02,2019-06-02
1318,25,6,1264,13,16.026,2019-06-02,2019-06-02
1319,25,13,829,85,1.85,2019-06-02,2019-06-02
1320,44,53,138,72,9.06,2019-06-02,2019-06-02
1321,11,13,1620,1,8.625,2019-06-02,2019-06-02
1322,24,15,1288,0,3.09,2019-06-02,2019-06-02
1323,40,28,1764,82,13.333,2019-06-02,2019-06-02
1324,42,3,1738,30,14.476,2019-06-02,2019-06-02
1325,35,4,1096,77,8.334,2019-06-02,2019-06-02
1326,1,55,171,12,4.021,2019-06-02,2019-06-02
1327,15,9,342,71,3.0,2019-06-02,2019-06-02
1328,47,21,128,87,13.85,2019-06-02,2019-06-02
1329,40,57,1749,73,15.6,2019-06-02,2019-06-02
1330,48,21,640,57,17.0,2019-06-02,2019-06-02
1331,10,59,969,37,19.91,2019-06-02,2019-06-02
1332,50,41,433,78,10.85,2019-06-02,2019-06-02
1333,3,5,1639,0,15.348,2019-06-02,2019-06-02
1334,5,26,800,93,18.335,2019-06-02,2019-06-02
1335,35,34,1468,97,3.7,2019-06-02,2019-06-02
1336,49,58,1801,51,10.809,2019-06-02,2019-06-02
1337,58,30,1555,67,14.085,2019-06-02,2019-06-02
1338,53,13,1228,68,7.335,2019-06-02,2019-06-02
1339,45,42,646,32,6.0,2019-06-02,2019-06-02
1340,25,17,731,42,17.6,2019-06-02,2019-06-02
1341,1,25,1977,30,14.384,2019-06-02,2019-06-02
1342,56,36,1791,17,11.993,2019-06-02,2019-06-02
1343,28,44,522,12,7.06,2019-06-02,2019-06-02
1344,10,51,1464,20,16.439,2019-06-02,2019-06-02
1345,56,55,1108,14,15.471,2019-06-02,2019-06-02
1346,17,52,1710,32,19.7,2019-06-02,2019-06-02
1347,19,30,1710,8,17.801,2019-06-02,2019-06-02
1348,7,13,1277,52,6.851,2019-06-02,2019-06-02
1349,4,43,1132,79,1.5,2019-06-02,2019-06-02
1350,16,58,1044,88,5.889,2019-06-02,2019-06-02
1351,1,47,1128,0,2.014,2019-06-02,2019-06-02
1352,1,6,964,70,2.548,2019-06-02,2019-06-02
1353,49,12,587,38,4.845,2019-06-02,2019-06-02
1354,33,31,378,11,15.82,2019-06-02,2019-06-02
1355,3,50,1187,93,15.903,2019-06-02,2019-06-02
1356,2,22,1325,52,1.99,2019-06-02,2019-06-02
1357,5,48,1400,37,4.0,2019-06-02,2019-06-02
1358,9,49,734,67,6.471,2019-06-02,2019-06-02
1359,43,32,1084,71,6.0,2019-06-02,2019-06-02
1360,49,47,1491,61,5.91,2019-06-02,2019-06-02
1361,46,44,1513,77,18.805,2019-06-02,2019-06-02
1362,28,47,1009,70,16.9,2019-06-02,2019-06-02
1363,4,1,1327,74,4.4,2019-06-02,2019-06-02
1364,26,53,536,37,3.917,2019-06-02,2019-06-02
1365,25,29,1343,42,17.919,2019-06-02,2019-06-02
1366,45,12,332,90,4.0,2019-06-02,2019-06-02
1367,60,5,1674,74,6.0,2019-06-02,2019-06-02
1368,30,21,1432,65,7.32,2019-06-02,2019-06-02
1369,3,44,1108,53,16.034,2019-06-02,2019-06-02
1370,20,40,118,61,3.624,2019-06-02,2019-06-02
1371,51,57,1776,73,19.471,2019-06-02,2019-06-02
1372,47,7,1561,30,5.687,2019-06-02,2019-06-02
1373,18,10,243,65,7.0,2019-06-02,2019-06-02
1374,59,21,301,95,13.092,2019-06-02,2019-06-02
1375,36,37,949,19,6.15,2019-06-02,2019-06-02
1376,55,48,570,38,11.136,2019-06-02,2019-06-02
1377,14,1,860,14,11.717,2019-06-02,2019-06-02
1378,4,24,324,14,9.76,2019-06-02,2019-06-02
1379,3,54,925,1,11.651,2019-06-02,2019-06-02
1380,18,29,133,36,4.9,2019-06-02,2019-06-02
1381,55,24,1199,34,5.303,2019-06-02,2019-06-02
1382,33,21,1062,26,7.118,2019-06-02,2019-06-02
1383,48,11,914,47,4.427,2019-06-02,2019-06-02
1384,28,54,1837,30,3.0,2019-06-02,2019-06-02
1385,3,18,1615,23,16.925,2019-06-02,2019-06-02
1386,17,58,81,91,14.8,2019-06-02,2019-06-02
1387,7,30,1272,16,15.093,2019-06-02,2019-06-02
1388,14,9,1271,64,8.084,2019-06-02,2019-06-02
1389,40,17,411,62,15.285,2019-06-02,2019-06-02
1390,48,40,1045,29,1.732,2019-06-02,2019-06-02
1391,4,41,1787,18,7.365,2019-06-02,2019-06-02
1392,44,17,714,32,15.564,2019-06-02,2019-06-02
1393,15,44,467,60,11.449,2019-06-02,2019-06-02
1394,40,42,48,86,11.54,2019-06-02,2019-06-02
1395,20,45,1582,80,15.779,2019-06-02,2019-06-02
1396,53,51,828,33,3.886,2019-06-02,2019-06-02
1397,32,40,1968,23,10.508,2019-06-02,2019-06-02
1398,33,27,1040,97,10.72,2019-06-02,2019-06-02
1399,12,33,52,18,19.726,2019-06-02,2019-06-02
1400,31,39,831,94,15.2,2019-06-02,2019-06-02
1401,20,39,89,31,4.307,2019-06-02,2019-06-02
1402,25,35,421,56,19.455,2019-06-02,2019-06-02
1403,17,5,536,99,8.0,2019-06-02,2019-06-02
1404,27,9,1929,55,9.149,2019-06-02,2019-06-02
1405,3,31,429,91,10.96,2019-06-02,2019-06-02
1406,49,25,775,68,12.0,2019-06-02,2019-06-02
1407,25,48,1519,83,11.216,2019-06-02,2019-06-02
1408,19,35,280,59,10.703,2019-06-02,2019-06-02
1409,58,18,1983,13,12.44,2019-06-02,2019-06-02
1410,33,37,414,13,13.343,2019-06-02,2019-06-02
1411,51,57,1414,79,2.184,2019-06-02,2019-06-02
1412,16,53,435,85,7.411,2019-06-02,2019-06-02
1413,27,54,1415,57,12.786,2019-06-02,2019-06-02
1414,56,16,116,27,11.35,2019-06-02,2019-06-02
1415,49,53,578,96,3.568,2019-06-02,2019-06-02
1416,45,13,494,11,11.985,2019-06-02,2019-06-02
1417,54,42,802,46,18.7,2019-06-02,2019-06-02
1418,14,8,1992,42,3.972,2019-06-02,2019-06-02
1419,18,22,1112,18,13.215,2019-06-02,2019-06-02
1420,35,12,788,62,15.768,2019-06-02,2019-06-02
1421,33,9,1457,94,16.615,2019-06-02,2019-06-02
1422,45,45,1597,75,16.7,2019-06-02,2019-06-02
1423,4,7,1430,70,11.731,2019-06-02,2019-06-02
1424,10,24,894,67,17.847,2019-06-02,2019-06-02
1425,45,42,1034,89,5.174,2019-06-02,2019-06-02
1426,4,34,172,14,2.428,2019-06-02,2019-06-02
1427,54,34,781,19,9.681,2019-06-02,2019-06-02
1428,52,4,1241,69,9.876,2019-06-02,2019-06-02
1429,32,32,384,48,15.729,2019-06-02,2019-06-02
1430,39,53,1225,37,2.0,2019-06-02,2019-06-02
1431,35,51,96,58,10.321,2019-06-02,2019-06-02
1432,3,58,1583,95,6.922,2019-06-02,2019-06-02
1433,46,12,1324,27,1.278,2019-06-02,2019-06-02
1434,15,21,498,66,19.0,2019-06-02,2019-06-02
1435,36,34,1082,87,5.744,2019-06-02,2019-06-02
1436,10,37,119,45,8.0,2019-06-02,2019-06-02
1437,47,10,1428,90,14.84,2019-06-02,2019-06-02
1438,52,18,511,26,14.525,2019-06-02,2019-06-02
1439,2,31,846,25,2.325,2019-06-02,2019-06-02
1440,2,57,1743,11,18.971,2019-06-02,2019-06-02
1441,51,51,1930,54,10.092,2019-06-02,2019-06-02
1442,23,16,1159,68,2.863,2019-06-02,2019-06-02
1443,1,5,1456,90,6.14,2019-06-02,2019-06-02
1444,45,1,926,76,17.499,2019-06-02,2019-06-02
1445,18,22,890,9,11.372,2019-06-02,2019-06-02
1446,33,39,1231,66,14.9,2019-06-02,2019-06-02
1447,28,47,734,62,14.347,2019-06-02,2019-06-02
1448,32,54,929,26,7.74,2019-06-02,2019-06-02
1449,19,8,1304,97,7.441,2019-06-02,2019-06-02
1450,36,12,1613,89,8.305,2019-06-02,2019-06-02
1451,34,59,735,54,8.34,2019-06-02,2019-06-02
1452,9,30,1838,47,7.524,2019-06-02,2019-06-02
1453,38,24,378,17,6.469,2019-06-02,2019-06-02
1454,12,50,1688,92,6.781,2019-06-02,2019-06-02
1455,43,34,551,35,11.3,2019-06-02,2019-06-02
1456,34,54,168,6,14.3,2019-06-02,2019-06-02
1457,32,30,1690,92,3.03,2019-06-02,2019-06-02
1458,33,38,1908,59,2.0,2019-06-02,2019-06-02
1459,9,29,1081,47,2.293,2019-06-02,2019-06-02
1460,21,49,100,0,16.863,2019-06-02,2019-06-02
1461,23,19,1958,66,9.032,2019-06-02,2019-06-02
1462,24,43,1821,9,3.1,2019-06-02,2019-06-02
1463,23,2,1614,14,19.2,2019-06-02,2019-06-02
1464,37,2,1675,71,16.38,2019-06-02,2019-06-02
1465,50,34,968,37,9.796,2019-06-02,2019-06-02
1466,23,58,1245,82,13.385,2019-06-02,2019-06-02
1467,27,29,214,67,7.81,2019-06-02,2019-06-02
1468,39,1,785,1,15.936,2019-06-02,2019-06-02
1469,49,21,939,40,13.58,2019-06-02,2019-06-02
1470,59,19,238,3,12.37,2019-06-02,2019-06-02
1471,56,52,816,72,5.671,2019-06-02,2019-06-02
1472,7,41,1552,95,11.05,2019-06-02,2019-06-02
1473,24,59,1565,58,13.626,2019-06-02,2019-06-02
1474,48,14,1112,19,13.309,2019-06-02,2019-06-02
1475,26,34,1935,20,4.129,2019-06-02,2019-06-02
1476,33,35,851,92,10.556,2019-06-02,2019-06-02
1477,21,42,530,11,9.082,2019-06-02,2019-06-02
1478,51,50,49,90,7.681,2019-06-02,2019-06-02
1479,34,38,1118,9,17.9,2019-06-02,2019-06-02
1480,25,13,1612,6,13.265,2019-06-02,2019-06-02
1481,43,11,281,66,14.0,2019-06-02,2019-06-02
1482,8,38,694,26,8.849,2019-06-02,2019-06-02
1483,46,31,646,39,18.0,2019-06-02,2019-06-02
1484,3,31,1499,30,15.369,2019-06-02,2019-06-02
1485,38,32,383,73,8.111,2019-06-02,2019-06-02
1486,10,60,368,54,16.257,2019-06-02,2019-06-02
1487,19,5,221,67,3.909,2019-06-02,2019-06-02
1488,39,55,190,56,13.02,2019-06-02,2019-06-02
1489,7,20,38,72,10.8,2019-06-02,2019-06-02
1490,26,40,1506,82,6.513,2019-06-02,2019-06-02
1491,11,5,1751,74,8.04,2019-06-02,2019-06-02
1492,15,43,270,69,12.092,2019-06-02,2019-06-02
1493,54,26,1498,40,19.15,2019-06-02,2019-06-02
1494,29,42,43,88,16.884,2019-06-02,2019-06-02
1495,44,29,602,82,6.578,2019-06-02,2019-06-02
1496,9,39,302,62,9.614,2019-06-02,2019-06-02
1497,31,5,144,90,4.595,2019-06-02,2019-06-02
1498,8,1,1132,13,11.505,2019-06-02,2019-06-02
1499,16,24,12,34,17.0,2019-06-02,2019-06-02
1500,5,51,1544,16,1.38,2019-06-02,2019-06-02
1501,24,4,1787,61,19.0,2019-06-02,2019-06-02
1502,42,2,1392,60,5.469,2019-06-02,2019-06-02
1503,7,57,4,23,6.591,2019-06-02,2019-06-02
1504,34,40,1685,63,11.174,2019-06-02,2019-06-02
1505,52,48,1852,25,15.908,2019-06-02,2019-06-02
1506,21,41,615,86,16.915,2019-06-02,2019-06-02
1507,27,40,1459,68,5.126,2019-06-02,2019-06-02
1508,34,8,975,7,17.487,2019-06-02,2019-06-02
1509,31,38,356,65,9.173,2019-06-02,2019-06-02
1510,60,52,1238,44,10.747,2019-06-02,2019-06-02
1511,35,17,1227,16,2.026,2019-06-02,2019-06-02
1512,29,1,1465,49,8.186,2019-06-02,2019-06-02
1513,9,22,1020,0,13.692,2019-06-02,2019-06-02
1514,24,23,1307,21,2.674,2019-06-02,2019-06-02
1515,16,28,1817,50,12.81,2019-06-02,2019-06-02
1516,12,59,881,71,9.495,2019-06-02,2019-06-02
1517,56,12,210,50,9.279,2019-06-02,2019-06-02
1518,54,35,200,27,8.0,2019-06-02,2019-06-02
1519,37,18,1063,51,5.636,2019-06-02,2019-06-02
1520,51,54,409,2,12.83,2019-06-02,2019-06-02
1521,37,46,742,72,3.26,2019-06-02,2019-06-02
1522,57,23,73,13,7.926,2019-06-02,2019-06-02
1523,34,33,896,92,7.0,2019-06-02,2019-06-02
1524,59,52,1599,21,1.896,2019-06-02,2019-06-02
1525,52,9,1465,33,20.0,2019-06-02,2019-06-02
1526,13,17,1416,30,3.266,2019-06-02,2019-06-02
1527,32,29,637,38,2.696,2019-06-02,2019-06-02
1528,12,12,1650,58,11.0,2019-06-02,2019-06-02
1529,51,58,517,39,1.0,2019-06-02,2019-06-02
1530,14,20,193,20,16.9,2019-06-02,2019-06-02
1531,60,21,282,14,19.0,2019-06-02,2019-06-02
1532,59,58,219,41,9.443,2019-06-02,2019-06-02
1533,6,15,250,10,3.9,2019-06-02,2019-06-02
1534,55,1,1723,74,19.43,2019-06-02,2019-06-02
1535,57,52,204,71,17.905,2019-06-02,2019-06-02
1536,44,14,794,69,12.695,2019-06-02,2019-06-02
1537,3,27,979,14,6.44,2019-06-02,2019-06-02
1538,24,58,1824,20,6.14,2019-06-02,2019-06-02
1539,36,52,381,6,19.0,2019-06-02,2019-06-02
1540,40,37,1970,73,16.276,2019-06-02,2019-06-02
1541,3,14,984,89,4.8,2019-06-02,2019-06-02
1542,23,33,768,7,9.97,2019-06-02,2019-06-02
1543,37,52,206,55,4.639,2019-06-02,2019-06-02
1544,36,40,881,78,1.0,2019-06-02,2019-06-02
1545,26,36,1174,0,13.5,2019-06-02,2019-06-02
1546,39,3,291,41,5.403,2019-06-02,2019-06-02
1547,6,51,1854,25,6.77,2019-06-02,2019-06-02
1548,9,53,1728,28,12.646,2019-06-02,2019-06-02
1549,47,53,786,34,1.027,2019-06-02,2019-06-02
1550,10,21,1443,83,6.794,2019-06-02,2019-06-02
1551,22,49,1459,68,15.095,2019-06-02,2019-06-02
1552,31,25,1436,48,15.75,2019-06-02,2019-06-02
1553,30,54,1009,29,13.1,2019-06-02,2019-06-02
1554,7,5,1846,64,2.529,2019-06-02,2019-06-02
1555,55,20,1350,93,14.0,2019-06-02,2019-06-02
1556,19,53,687,59,10.362,2019-06-02,2019-06-02
1557,10,35,838,25,19.318,2019-06-02,2019-06-02
1558,50,6,1071,68,1.611,2019-06-02,2019-06-02
